Time,Sensor,x,y,z
20.654,RAnk,0.349151765,2.1,0.182475884
20.654,LHip,1.984720416,23.33290323,0.223903967
20.654,LKne,0.950078927,14.78571429,0.087022133
20.654,LAnk,0.084877466,2.020404649,0.139577594
20.662,RHip,0.64649792,23.62948207,0.271725032
20.662,RKne,2.835982659,14.73336177,0.192913386
20.662,RAnk,0.349151765,2.1,0.182475884
20.662,LHip,1.984720416,23.33290323,0.223903967
20.662,LKne,0.831689029,14.80451128,0.080985915
20.662,LAnk,0.083980873,2.020490745,0.138200184
20.671,RHip,0.64649792,23.62948207,0.271725032
20.671,RKne,2.955202312,14.73250853,0.212598425
20.671,RAnk,0.347088492,2.1,0.190514469
20.671,LHip,1.984720416,23.33290323,0.223903967
20.671,LKne,0.831689029,14.80451128,0.080985915
20.671,LAnk,0.083980873,2.020490745,0.138200184
20.68,RHip,0.665568655,23.93227092,0.290531777
20.68,RKne,2.955202312,14.73250853,0.212598425
20.68,RAnk,0.347088492,2.1,0.190514469
20.68,LHip,1.88816645,23.34322581,0.216597077
20.68,LKne,0.831689029,14.80451128,0.080985915
20.68,LAnk,0.083980873,2.020490745,0.138200184
20.688,RHip,0.665568655,23.93227092,0.290531777
20.688,RKne,2.955202312,14.73250853,0.212598425
20.688,RAnk,0.347088492,2.1,0.190514469
20.688,LHip,1.88816645,23.34322581,0.216597077
20.688,LKne,0.870165746,14.80827068,0.095573441
20.688,LAnk,0.084728033,2.020060267,0.143250689
20.698,RHip,0.665568655,23.93227092,0.290531777
20.698,RKne,2.886560694,14.72312287,0.234251969
20.698,RAnk,0.350298028,2.1,0.176045016
20.698,LHip,1.88816645,23.34322581,0.216597077
20.698,LKne,0.870165746,14.80827068,0.095573441
20.698,LAnk,0.084728033,2.020060267,0.143250689
20.707,RHip,0.875346741,23.62948207,0.308041505
20.707,RKne,2.886560694,14.72312287,0.234251969
20.707,RAnk,0.350298028,2.1,0.176045016
20.707,LHip,1.750487646,23.91096774,0.204070981
20.707,LKne,0.870165746,14.80827068,0.095573441
20.707,LAnk,0.084728033,2.020060267,0.143250689
20.715,RHip,0.875346741,23.62948207,0.308041505
20.715,RKne,2.886560694,14.72312287,0.234251969
20.715,RAnk,0.350298028,2.1,0.176045016
20.715,LHip,1.750487646,23.91096774,0.204070981
20.715,LKne,0.825769534,14.77819549,0.1222334
20.715,LAnk,0.083831441,2.020275506,0.142791552
20.724,RHip,0.875346741,23.62948207,0.308041505
20.724,RKne,2.915462428,14.72354949,0.225065617
20.724,RAnk,0.348464007,2.1,0.172025723
20.724,LHip,1.750487646,23.91096774,0.204070981
20.724,LKne,0.825769534,14.77819549,0.1222334
20.724,LAnk,0.083831441,2.020275506,0.142791552
20.733,RHip,0.909674064,24.23505976,0.282749676
20.733,RKne,2.915462428,14.72354949,0.225065617
20.733,RAnk,0.348464007,2.1,0.172025723
20.733,LHip,1.591352406,24.22064516,0.246346555
20.733,LKne,0.825769534,14.77819549,0.1222334
20.733,LAnk,0.083831441,2.020275506,0.142791552
20.742,RHip,0.909674064,24.23505976,0.282749676
20.742,RKne,2.915462428,14.72354949,0.225065617
20.742,RAnk,0.348464007,2.1,0.172025723
20.742,LHip,1.591352406,24.22064516,0.246346555
20.742,LKne,0.819850039,14.80225564,0.110160966
20.742,LAnk,0.084877466,2.019543693,0.150596878
20.751,RHip,0.909674064,24.23505976,0.282749676
20.751,RKne,2.807080925,14.72269625,0.23687664
20.751,RAnk,0.346629986,2.1,0.17926045
20.751,LHip,1.591352406,24.22064516,0.246346555
20.751,LKne,0.819850039,14.80225564,0.110160966
20.751,LAnk,0.084877466,2.019543693,0.150596878
20.76,RHip,0.930651872,24.45816733,0.312581064
20.76,RKne,2.807080925,14.72269625,0.23687664
20.76,RAnk,0.346629986,2.1,0.17926045
20.76,LHip,1.63426528,24.28258065,0.236951983
20.76,LKne,0.819850039,14.80225564,0.110160966
20.76,LAnk,0.084877466,2.019543693,0.150596878
20.768,RHip,0.930651872,24.45816733,0.312581064
20.768,RKne,2.807080925,14.72269625,0.23687664
20.768,RAnk,0.346629986,2.1,0.17926045
20.768,LHip,1.63426528,24.28258065,0.236951983
20.768,LKne,0.902722968,14.80451128,0.104627767
20.768,LAnk,0.084877466,2.020318554,0.140495868
20.777,RHip,0.930651872,24.45816733,0.312581064
20.777,RKne,2.709537572,14.72141638,0.225721785
20.777,RAnk,0.348922513,2.1,0.186495177
20.777,LHip,1.63426528,24.28258065,0.236951983
20.777,LKne,0.902722968,14.80451128,0.104627767
20.777,LAnk,0.084877466,2.020318554,0.140495868
20.787,RHip,0.917302358,24.87250996,0.240596628
20.787,RKne,2.709537572,14.72141638,0.225721785
20.787,RAnk,0.348922513,2.1,0.186495177
20.787,LHip,1.670026008,24.59225806,0.212943633
20.787,LKne,0.902722968,14.80451128,0.104627767
20.787,LAnk,0.084877466,2.020318554,0.140495868
20.795,RHip,0.917302358,24.87250996,0.240596628
20.795,RKne,2.709537572,14.72141638,0.225721785
20.795,RAnk,0.348922513,2.1,0.186495177
20.795,LHip,1.670026008,24.59225806,0.212943633
20.795,LKne,0.683701657,14.77744361,0.118712274
20.795,LAnk,0.086072923,2.02018941,0.143250689
20.804,RHip,0.917302358,24.87250996,0.240596628
20.804,RKne,2.850433526,14.73848123,0.173884514
20.804,RAnk,0.34433746,2.1,0.187299035
20.804,LHip,1.670026008,24.59225806,0.212943633
20.804,LKne,0.683701657,14.77744361,0.118712274
20.804,LAnk,0.086072923,2.02018941,0.143250689
20.813,RHip,1.090846047,25.33466135,0.221141375
20.813,RKne,2.850433526,14.73848123,0.173884514
20.813,RAnk,0.34433746,2.1,0.187299035
20.813,LHip,1.569895969,25.33548387,0.177974948
20.813,LKne,0.683701657,14.77744361,0.118712274
20.813,LAnk,0.086072923,2.02018941,0.143250689
20.822,RHip,1.090846047,25.33466135,0.221141375
20.822,RKne,2.850433526,14.73848123,0.173884514
20.822,RAnk,0.34433746,2.1,0.187299035
20.822,LHip,1.569895969,25.33548387,0.177974948
20.822,LKne,0.825769534,14.80150376,0.104627767
20.822,LAnk,0.083831441,2.02096427,0.137741047
20.831,RHip,1.090846047,25.33466135,0.221141375
20.831,RKne,2.760115607,14.73720137,0.184383202
20.831,RAnk,0.343878955,2.1,0.171221865
20.831,LHip,1.569895969,25.33548387,0.177974948
20.831,LKne,0.825769534,14.80150376,0.104627767
20.831,LAnk,0.083831441,2.02096427,0.137741047
20.84,RHip,1.127080444,26.46613546,0.193904021
20.84,RKne,2.760115607,14.73720137,0.184383202
20.84,RAnk,0.343878955,2.1,0.171221865
20.84,LHip,1.484070221,25.86193548,0.171189979
20.84,LKne,0.825769534,14.80150376,0.104627767
20.84,LAnk,0.083831441,2.02096427,0.137741047
20.849,RHip,1.127080444,26.46613546,0.193904021
20.849,RKne,2.760115607,14.73720137,0.184383202
20.849,RAnk,0.343878955,2.1,0.171221865
20.849,LHip,1.484070221,25.86193548,0.171189979
20.849,LKne,0.953038674,14.82631579,0.070422535
20.849,LAnk,0.084578601,2.020318554,0.134986226
20.857,RHip,1.127080444,26.46613546,0.193904021
20.857,RKne,2.720375723,14.74317406,0.177165354
20.857,RAnk,0.342503439,2.1,0.176848875
20.857,LHip,1.484070221,25.86193548,0.171189979
20.857,LKne,0.953038674,14.82631579,0.070422535
20.857,LAnk,0.084578601,2.020318554,0.134986226
20.867,RHip,1.11945215,26.88047809,0.220492866
20.867,RKne,2.720375723,14.74317406,0.177165354
20.867,RAnk,0.342503439,2.1,0.176848875
20.867,LHip,1.446521456,25.99612903,0.169624217
20.867,LKne,0.953038674,14.82631579,0.070422535
20.867,LAnk,0.084578601,2.020318554,0.134986226
20.876,RHip,1.11945215,26.88047809,0.220492866
20.876,RKne,2.720375723,14.74317406,0.177165354
20.876,RAnk,0.342503439,2.1,0.176848875
20.876,LHip,1.446521456,25.99612903,0.169624217
20.876,LKne,1.189818469,14.86766917,0.091549296
20.876,LAnk,0.086222355,2.019328455,0.151056015
20.884,RHip,1.11945215,26.88047809,0.220492866
20.884,RKne,2.453034682,14.73933447,0.162729659
20.884,RAnk,0.349610271,2.1,0.165594855
20.884,LHip,1.446521456,25.99612903,0.169624217
20.884,LKne,1.189818469,14.86766917,0.091549296
20.884,LAnk,0.086222355,2.019328455,0.151056015
20.893,RHip,1.064147018,26.72111554,0.214656291
20.893,RKne,2.453034682,14.73933447,0.162729659
20.893,RAnk,0.349610271,2.1,0.165594855
20.893,LHip,1.453673602,25.56258065,0.166492693
20.893,LKne,1.189818469,14.86766917,0.091549296
20.893,LAnk,0.086222355,2.019328455,0.151056015
20.902,RHip,1.064147018,26.72111554,0.214656291
20.902,RKne,2.453034682,14.73933447,0.162729659
20.902,RAnk,0.349610271,2.1,0.165594855
20.902,LHip,1.453673602,25.56258065,0.166492693
20.902,LKne,0.893843725,14.79022556,0.099597586
20.902,LAnk,0.085325762,2.01980198,0.146464646
20.911,RHip,1.064147018,26.72111554,0.214656291
20.911,RKne,2.74566474,14.72354949,0.145013123
20.911,RAnk,0.344108207,2.1,0.171221865
20.911,LHip,1.453673602,25.56258065,0.166492693
20.911,LKne,0.893843725,14.79022556,0.099597586
20.911,LAnk,0.085325762,2.01980198,0.146464646
20.92,RHip,1.33685853,26.33864542,0.192607004
20.92,RKne,2.74566474,14.72354949,0.145013123
20.92,RAnk,0.344108207,2.1,0.171221865
20.92,LHip,1.408972692,25.90322581,0.18006263
20.92,LKne,0.893843725,14.79022556,0.099597586
20.92,LAnk,0.085325762,2.01980198,0.146464646
20.929,RHip,1.33685853,26.33864542,0.192607004
20.929,RKne,2.74566474,14.72354949,0.145013123
20.929,RAnk,0.344108207,2.1,0.171221865
20.929,LHip,1.408972692,25.90322581,0.18006263
20.929,LKne,0.591949487,14.78496241,0.129275654
20.929,LAnk,0.085624626,2.019931124,0.151056015
20.938,RHip,1.33685853,26.33864542,0.192607004
20.938,RKne,2.565028902,14.73634812,0.209317585
20.938,RAnk,0.342961944,2.1,0.191318328
20.938,LHip,1.408972692,25.90322581,0.18006263
20.938,LKne,0.591949487,14.78496241,0.129275654
20.938,LAnk,0.085624626,2.019931124,0.151056015
20.947,RHip,1.346393897,27.05577689,0.217250324
20.947,RKne,2.565028902,14.73634812,0.209317585
20.947,RAnk,0.342961944,2.1,0.191318328
20.947,LHip,1.294538362,26.69806452,0.150313152
20.947,LKne,0.591949487,14.78496241,0.129275654
20.947,LAnk,0.085624626,2.019931124,0.151056015
20.956,RHip,1.346393897,27.05577689,0.217250324
20.956,RKne,2.565028902,14.73634812,0.209317585
20.956,RAnk,0.342961944,2.1,0.191318328
20.956,LHip,1.294538362,26.69806452,0.150313152
20.956,LKne,1.166140489,14.84962406,0.120221328
20.956,LAnk,0.085325762,2.021136461,0.13728191
20.965,RHip,1.346393897,27.05577689,0.217250324
20.965,RKne,2.579479769,14.74573379,0.196850394
20.965,RAnk,0.339293902,2.1,0.20659164
20.965,LHip,1.294538362,26.69806452,0.150313152
20.965,LKne,1.166140489,14.84962406,0.120221328
20.965,LAnk,0.085325762,2.021136461,0.13728191
20.974,RHip,1.376907074,27.99601594,0.236057069
20.974,RKne,2.579479769,14.74573379,0.196850394
20.974,RAnk,0.339293902,2.1,0.20659164
20.974,LHip,1.131827048,26.26451613,0.126826722
20.974,LKne,1.166140489,14.84962406,0.120221328
20.974,LAnk,0.085325762,2.021136461,0.13728191
20.982,RHip,1.376907074,27.99601594,0.236057069
20.982,RKne,2.579479769,14.74573379,0.196850394
20.982,RAnk,0.339293902,2.1,0.20659164
20.982,LHip,1.131827048,26.26451613,0.126826722
20.982,LKne,1.46507498,14.78646617,0.091549296
20.982,LAnk,0.084130305,2.019758932,0.148760331
20.992,RHip,1.376907074,27.99601594,0.236057069
20.992,RKne,2.362716763,14.72952218,0.229002625
20.992,RAnk,0.339523155,2.1,0.197749196
20.992,LHip,1.131827048,26.26451613,0.126826722
20.992,LKne,1.46507498,14.78646617,0.091549296
20.992,LAnk,0.084130305,2.019758932,0.148760331
21.001,RHip,1.464632455,27.74103586,0.257457847
21.001,RKne,2.362716763,14.72952218,0.229002625
21.001,RAnk,0.339523155,2.1,0.197749196
21.001,LHip,1.171163849,26.8116129,0.090814196
21.001,LKne,1.46507498,14.78646617,0.091549296
21.001,LAnk,0.084130305,2.019758932,0.148760331
21.01,RHip,1.464632455,27.74103586,0.257457847
21.01,RKne,2.362716763,14.72952218,0.229002625
21.01,RAnk,0.339523155,2.1,0.197749196
21.01,LHip,1.171163849,26.8116129,0.090814196
21.01,LKne,1.355564325,14.77744361,0.091549296
21.01,LAnk,0.08517633,2.020361601,0.145546373
21.018,RHip,1.464632455,27.74103586,0.257457847
21.018,RKne,2.528901734,14.71757679,0.244750656
21.018,RAnk,0.345712976,2.1,0.182475884
21.018,LHip,1.171163849,26.8116129,0.090814196
21.018,LKne,1.355564325,14.77744361,0.091549296
21.018,LAnk,0.08517633,2.020361601,0.145546373
21.027,RHip,1.746879334,27.43824701,0.199092088
21.027,RKne,2.528901734,14.71757679,0.244750656
21.027,RAnk,0.345712976,2.1,0.182475884
21.027,LHip,1.135403121,26.78064516,0.142484342
21.027,LKne,1.355564325,14.77744361,0.091549296
21.027,LAnk,0.08517633,2.020361601,0.145546373
21.037,RHip,1.746879334,27.43824701,0.199092088
21.037,RKne,2.528901734,14.71757679,0.244750656
21.037,RAnk,0.345712976,2.1,0.182475884
21.037,LHip,1.135403121,26.78064516,0.142484342
21.037,LKne,0.639305446,14.82932331,0.107645875
21.037,LAnk,0.084877466,2.020361601,0.148760331
21.045,RHip,1.746879334,27.43824701,0.199092088
21.045,RKne,2.74566474,14.74018771,0.161417323
21.045,RAnk,0.335396607,2.1,0.198553055
21.045,LHip,1.135403121,26.78064516,0.142484342
21.045,LKne,0.639305446,14.82932331,0.107645875
21.045,LAnk,0.084877466,2.020361601,0.148760331
21.054,RHip,1.802184466,28.53784861,0.266536965
21.054,RKne,2.74566474,14.74018771,0.161417323
21.054,RAnk,0.335396607,2.1,0.198553055
21.054,LHip,0.98163199,26.55354839,0.138830898
21.054,LKne,0.639305446,14.82932331,0.107645875
21.054,LAnk,0.084877466,2.020361601,0.148760331
21.063,RHip,1.802184466,28.53784861,0.266536965
21.063,RKne,2.74566474,14.74018771,0.161417323
21.063,RAnk,0.335396607,2.1,0.198553055
21.063,LHip,0.98163199,26.55354839,0.138830898
21.063,LKne,1.613062352,14.82481203,0.141348089
21.063,LAnk,0.085325762,2.019974171,0.152433425
21.072,RHip,1.802184466,28.53784861,0.266536965
21.072,RKne,2.203757225,14.72312287,0.23687664
21.072,RAnk,0.338147639,2.1,0.202572347
21.072,LHip,0.98163199,26.55354839,0.138830898
21.072,LKne,1.613062352,14.82481203,0.141348089
21.072,LAnk,0.085325762,2.019974171,0.152433425
21.082,RHip,1.80409154,26.94422311,0.232814527
21.082,RKne,2.203757225,14.72312287,0.23687664
21.082,RAnk,0.338147639,2.1,0.202572347
21.082,LHip,0.742035111,26.50193548,0.149269311
21.082,LKne,1.613062352,14.82481203,0.141348089
21.082,LAnk,0.085325762,2.019974171,0.152433425
21.09,RHip,1.80409154,26.94422311,0.232814527
21.09,RKne,2.203757225,14.72312287,0.23687664
21.09,RAnk,0.338147639,2.1,0.202572347
21.09,LHip,0.742035111,26.50193548,0.149269311
21.09,LKne,1.518350434,14.79849624,0.084507042
21.09,LAnk,0.08517633,2.020835127,0.142332415
21.099,RHip,1.80409154,26.94422311,0.232814527
21.099,RKne,2.138728324,14.72056314,0.208661417
21.099,RAnk,0.329665291,2.098026316,0.237138264
21.099,LHip,0.742035111,26.50193548,0.149269311
21.099,LKne,1.518350434,14.79849624,0.084507042
21.099,LAnk,0.08517633,2.020835127,0.142332415
21.108,RHip,1.785020804,27.26294821,0.193255512
21.108,RKne,2.138728324,14.72056314,0.208661417
21.108,RAnk,0.329665291,2.098026316,0.237138264
21.108,LHip,0.776007802,27.62709677,0.089248434
21.108,LKne,1.518350434,14.79849624,0.084507042
21.108,LAnk,0.08517633,2.020835127,0.142332415
21.116,RHip,1.785020804,27.26294821,0.193255512
21.116,RKne,2.138728324,14.72056314,0.208661417
21.116,RAnk,0.329665291,2.098026316,0.237138264
21.116,LHip,0.776007802,27.62709677,0.089248434
21.116,LKne,1.01519337,14.85413534,0.124748491
21.116,LAnk,0.086072923,2.020749031,0.149219467
21.126,RHip,1.785020804,27.26294821,0.193255512
21.126,RKne,2.658959538,14.73805461,0.229002625
21.126,RAnk,0.337918386,2.1,0.208199357
21.126,LHip,0.776007802,27.62709677,0.089248434
21.126,LKne,1.01519337,14.85413534,0.124748491
21.126,LAnk,0.086072923,2.020749031,0.149219467
21.135,RHip,1.855582524,28.55378486,0.188067445
21.135,RKne,2.658959538,14.73805461,0.229002625
21.135,RAnk,0.337918386,2.1,0.208199357
21.135,LHip,0.890442133,26.95612903,0.14039666
21.135,LKne,1.01519337,14.85413534,0.124748491
21.135,LAnk,0.086072923,2.020749031,0.149219467
21.144,RHip,1.855582524,28.55378486,0.188067445
21.144,RKne,2.658959538,14.73805461,0.229002625
21.144,RAnk,0.337918386,2.1,0.208199357
21.144,LHip,0.890442133,26.95612903,0.14039666
21.144,LKne,1.231254933,14.80526316,0.161971831
21.144,LAnk,0.086670652,2.019586741,0.158861341
21.152,RHip,1.855582524,28.55378486,0.188067445
21.152,RKne,2.203757225,14.71587031,0.248031496
21.152,RAnk,0.341357176,2.1,0.225080386
21.152,LHip,0.890442133,26.95612903,0.14039666
21.152,LKne,1.231254933,14.80526316,0.161971831
21.152,LAnk,0.086670652,2.019586741,0.158861341
21.161,RHip,2.093966713,27.35856574,0.272373541
21.161,RKne,2.203757225,14.71587031,0.248031496
21.161,RAnk,0.341357176,2.1,0.225080386
21.161,LHip,0.822496749,26.40903226,0.11691023
21.161,LKne,1.231254933,14.80526316,0.161971831
21.161,LAnk,0.086670652,2.019586741,0.158861341
21.171,RHip,2.093966713,27.35856574,0.272373541
21.171,RKne,2.203757225,14.71587031,0.248031496
21.171,RAnk,0.341357176,2.1,0.225080386
21.171,LHip,0.822496749,26.40903226,0.11691023
21.171,LKne,1.790647198,14.75789474,0.182595573
21.171,LAnk,0.085475194,2.02018941,0.155188246
21.18,RHip,2.093966713,27.35856574,0.272373541
21.18,RKne,1.726878613,14.70136519,0.25984252
21.18,RAnk,0.337918386,2.1,0.231511254
21.18,LHip,0.822496749,26.40903226,0.11691023
21.18,LKne,1.790647198,14.75789474,0.182595573
21.18,LAnk,0.085475194,2.02018941,0.155188246
21.188,RHip,2.010055479,26.37051793,0.279507134
21.188,RKne,1.726878613,14.70136519,0.25984252
21.188,RAnk,0.337918386,2.1,0.231511254
21.188,LHip,0.593628088,26.18193548,0.118997912
21.188,LKne,1.790647198,14.75789474,0.182595573
21.188,LAnk,0.085475194,2.02018941,0.155188246
21.197,RHip,2.010055479,26.37051793,0.279507134
21.197,RKne,1.726878613,14.70136519,0.25984252
21.197,RAnk,0.337918386,2.1,0.231511254
21.197,LHip,0.593628088,26.18193548,0.118997912
21.197,LKne,1.639700079,14.82255639,0.16750503
21.197,LAnk,0.083532576,2.020835127,0.147842057
21.207,RHip,2.010055479,26.37051793,0.279507134
21.207,RKne,1.452312139,14.7137372,0.270997375
21.207,RAnk,0.340669418,2.1,0.237138264
21.207,LHip,0.593628088,26.18193548,0.118997912
21.207,LKne,1.639700079,14.82255639,0.16750503
21.207,LAnk,0.083532576,2.020835127,0.147842057
21.215,RHip,1.910887656,26.40239044,0.206874189
21.215,RKne,1.452312139,14.7137372,0.270997375
21.215,RAnk,0.340669418,2.1,0.237138264
21.215,LHip,0.590052016,26.47096774,0.161795407
21.215,LKne,1.639700079,14.82255639,0.16750503
21.215,LAnk,0.083532576,2.020835127,0.147842057
21.224,RHip,1.910887656,26.40239044,0.206874189
21.224,RKne,1.452312139,14.7137372,0.270997375
21.224,RAnk,0.340669418,2.1,0.237138264
21.224,LHip,0.590052016,26.47096774,0.161795407
21.224,LKne,1.642659826,14.78195489,0.245472837
21.224,LAnk,0.085325762,2.020921223,0.149678604
21.233,RHip,1.910887656,26.40239044,0.206874189
21.233,RKne,0.776734104,14.72013652,0.327427822
21.233,RAnk,0.336084365,2.1,0.204180064
21.233,LHip,0.590052016,26.47096774,0.161795407
21.233,LKne,1.642659826,14.78195489,0.245472837
21.233,LAnk,0.085325762,2.020921223,0.149678604
21.242,RHip,1.920423024,26.75298805,0.250324254
21.242,RKne,0.776734104,14.72013652,0.327427822
21.242,RAnk,0.336084365,2.1,0.204180064
21.242,LHip,0.657997399,26.62580645,0.220772443
21.242,LKne,1.642659826,14.78195489,0.245472837
21.242,LAnk,0.085325762,2.020921223,0.149678604
21.251,RHip,1.920423024,26.75298805,0.250324254
21.251,RKne,0.776734104,14.72013652,0.327427822
21.251,RAnk,0.336084365,2.1,0.204180064
21.251,LHip,0.657997399,26.62580645,0.220772443
21.251,LKne,1.980071034,14.76842105,0.286720322
21.251,LAnk,0.085923491,2.019242359,0.171717172
21.26,RHip,1.920423024,26.75298805,0.250324254
21.26,RKne,0.126445087,14.72440273,0.349737533
21.26,RAnk,0.335855112,2.1,0.221864952
21.26,LHip,0.657997399,26.62580645,0.220772443
21.26,LKne,1.980071034,14.76842105,0.286720322
21.26,LAnk,0.085923491,2.019242359,0.171717172
21.269,RHip,1.813626907,27.94820717,0.274967575
21.269,RKne,0.126445087,14.72440273,0.349737533
21.269,RAnk,0.335855112,2.1,0.221864952
21.269,LHip,0.709850455,26.53290323,0.206680585
21.269,LKne,1.980071034,14.76842105,0.286720322
21.269,LAnk,0.085923491,2.019242359,0.171717172
21.278,RHip,1.813626907,27.94820717,0.274967575
21.278,RKne,0.126445087,14.72440273,0.349737533
21.278,RAnk,0.335855112,2.1,0.221864952
21.278,LHip,0.709850455,26.53290323,0.206680585
21.278,LKne,2.142857143,14.80225564,0.285714286
21.278,LAnk,0.086521219,2.020318554,0.162534435
21.286,RHip,1.813626907,27.94820717,0.274967575
21.286,RKne,0,14.73933447,0.332020997
21.286,RAnk,0.334250344,2.1,0.221061093
21.286,LHip,0.709850455,26.53290323,0.206680585
21.286,LKne,2.142857143,14.80225564,0.285714286
21.286,LAnk,0.086521219,2.020318554,0.162534435
21.296,RHip,1.752600555,28.64940239,0.265888457
21.296,RKne,0,14.73933447,0.332020997
21.296,RAnk,0.334250344,2.1,0.221061093
21.296,LHip,0.649057217,27.56516129,0.202505219
21.296,LKne,2.142857143,14.80225564,0.285714286
21.296,LAnk,0.086521219,2.020318554,0.162534435
21.305,RHip,1.752600555,28.64940239,0.265888457
21.305,RKne,0,14.73933447,0.332020997
21.305,RAnk,0.334250344,2.1,0.221061093
21.305,LHip,0.649057217,27.56516129,0.202505219
21.305,LKne,2.382596685,14.85037594,0.281690141
21.305,LAnk,0.087417812,2.018984072,0.177226814
21.313,RHip,1.752600555,28.64940239,0.265888457
21.313,RKne,0,14.74914676,0.311023622
21.313,RAnk,0.332874828,2.1,0.20659164
21.313,LHip,0.649057217,27.56516129,0.202505219
21.313,LKne,2.382596685,14.85037594,0.281690141
21.313,LAnk,0.087417812,2.018984072,0.177226814
21.322,RHip,1.958564494,29,0.26459144
21.322,RKne,0,14.74914676,0.311023622
21.322,RAnk,0.332874828,2.1,0.20659164
21.322,LHip,0.641905072,27.46193548,0.204592902
21.322,LKne,2.382596685,14.85037594,0.281690141
21.322,LAnk,0.087417812,2.018984072,0.177226814
21.331,RHip,1.958564494,29,0.26459144
21.331,RKne,0,14.74914676,0.311023622
21.331,RAnk,0.332874828,2.1,0.20659164
21.331,LHip,0.641905072,27.46193548,0.204592902
21.331,LKne,2.613456985,14.83007519,0.280181087
21.331,LAnk,0.086670652,2.020749031,0.158402204
21.34,RHip,1.958564494,29,0.26459144
21.34,RKne,0.523843931,14.76151877,0.26312336
21.34,RAnk,0.334479597,2.1,0.197749196
21.34,LHip,0.641905072,27.46193548,0.204592902
21.34,LKne,2.613456985,14.83007519,0.280181087
21.34,LAnk,0.086670652,2.020749031,0.158402204
21.349,RHip,2.259882108,29,0.177042802
21.349,RKne,0.523843931,14.76151877,0.26312336
21.349,RAnk,0.334479597,2.1,0.197749196
21.349,LHip,0.613296489,28.91741935,0.1565762
21.349,LKne,2.613456985,14.83007519,0.280181087
21.349,LAnk,0.086670652,2.020749031,0.158402204
21.358,RHip,2.259882108,29,0.177042802
21.358,RKne,0.523843931,14.76151877,0.26312336
21.358,RAnk,0.334479597,2.1,0.197749196
21.358,LHip,0.613296489,28.91741935,0.1565762
21.358,LKne,3.146211523,14.9406015,0.239939638
21.358,LAnk,0.088164973,2.02018941,0.163452709
21.367,RHip,2.259882108,29,0.177042802
21.367,RKne,1.311416185,14.76109215,0.246062992
21.367,RAnk,0.332645575,2.1,0.214630225
21.367,LHip,0.613296489,28.91741935,0.1565762
21.367,LKne,3.146211523,14.9406015,0.239939638
21.367,LAnk,0.088164973,2.02018941,0.163452709
21.376,RHip,2.460124827,28.90438247,0.19844358
21.376,RKne,1.311416185,14.76109215,0.246062992
21.376,RAnk,0.332645575,2.1,0.214630225
21.376,LHip,0.636540962,29,0.12473904
21.376,LKne,3.146211523,14.9406015,0.239939638
21.376,LAnk,0.088164973,2.02018941,0.163452709
21.385,RHip,2.460124827,28.90438247,0.19844358
21.385,RKne,1.311416185,14.76109215,0.246062992
21.385,RAnk,0.332645575,2.1,0.214630225
21.385,LHip,0.636540962,29,0.12473904
21.385,LKne,3.010063141,14.92781955,0.23138833
21.385,LAnk,0.08861327,2.021609987,0.143250689
21.394,RHip,2.460124827,28.90438247,0.19844358
21.394,RKne,2.062861272,14.75767918,0.253937008
21.394,RAnk,0.33654287,2.1,0.210610932
21.394,LHip,0.636540962,29,0.12473904
21.394,LKne,3.010063141,14.92781955,0.23138833
21.394,LAnk,0.08861327,2.021609987,0.143250689
21.403,RHip,2.748092926,28.90438247,0.212062257
21.403,RKne,2.062861272,14.75767918,0.253937008
21.403,RAnk,0.33654287,2.1,0.210610932
21.403,LHip,0.672301691,28.60774194,0.147181628
21.403,LKne,3.010063141,14.92781955,0.23138833
21.403,LAnk,0.08861327,2.021609987,0.143250689
21.411,RHip,2.748092926,28.90438247,0.212062257
21.411,RKne,2.062861272,14.75767918,0.253937008
21.411,RAnk,0.33654287,2.1,0.210610932
21.411,LHip,0.672301691,28.60774194,0.147181628
21.411,LKne,2.693370166,14.88496241,0.251509054
21.411,LAnk,0.088314405,2.020447697,0.158861341
21.421,RHip,2.748092926,28.90438247,0.212062257
21.421,RKne,2.091763006,14.74104096,0.270341207
21.421,RAnk,0.336313618,2.1,0.209807074
21.421,LHip,0.672301691,28.60774194,0.147181628
21.421,LKne,2.693370166,14.88496241,0.251509054
21.421,LAnk,0.088314405,2.020447697,0.158861341
21.43,RHip,2.606969487,29,0.234111543
21.43,RKne,2.091763006,14.74104096,0.270341207
21.43,RAnk,0.336313618,2.1,0.209807074
21.43,LHip,0.600780234,28.01935484,0.090292276
21.43,LKne,2.693370166,14.88496241,0.251509054
21.43,LAnk,0.088314405,2.020447697,0.158861341
21.438,RHip,2.606969487,29,0.234111543
21.438,RKne,2.091763006,14.74104096,0.270341207
21.438,RAnk,0.336313618,2.1,0.209807074
21.438,LHip,0.600780234,28.01935484,0.090292276
21.438,LKne,2.190213102,14.8481203,0.278169014
21.438,LAnk,0.087118948,2.020017219,0.16620753
21.447,RHip,2.606969487,29,0.234111543
21.447,RKne,2.279624277,14.73165529,0.284120735
21.447,RAnk,0.337230628,2.1,0.227491961
21.447,LHip,0.600780234,28.01935484,0.090292276
21.447,LKne,2.190213102,14.8481203,0.278169014
21.447,LAnk,0.087118948,2.020017219,0.16620753
21.456,RHip,2.406726768,28.96812749,0.213359274
21.456,RKne,2.279624277,14.73165529,0.284120735
